data:[10, 20, 30, 45, 50, 55, 60, 65, 70, 75, 85, 90, 95]
"ClassRange","MF","AM","DIFF","PDIFF"
0.205,57.69173076923,57.692307692308,-0.00057692307729695,-0.0010000000006481
0.204,57.724153846154,57.692307692308,0.031846153845947,0.055199999999642
0.203,57.675423076923,57.692307692308,-0.016884615385038,-0.029266666667399
0.202,57.702076923077,57.692307692308,0.0097692307688249,0.01693333333263
0.201,57.679269230769,57.692307692308,-0.013038461538677,-0.022600000000374
0.2,57.638461538462,57.692307692308,-0.053846153845861,-0.093333333332825
0.199,57.702346153846,57.692307692308,0.010038461538002,0.017399999999204
0.198,57.701769230769,57.692307692308,0.0094615384612879,0.016399999999566
0.197,57.683115384616,57.692307692308,-0.0091923076920324,-0.015933333332856
0.196,57.722,57.692307692308,0.029692307691818,0.051466666665817
0.195,57.6825,57.692307692308,-0.0098076923079802,-0.017000000000499
0.194,57.685153846154,57.692307692308,-0.0071538461535923,-0.01239999999956
0.193,57.68473076923,57.692307692308,-0.0075769230774512,-0.013133333334249
0.192,57.696,57.692307692308,0.0036923076920274,0.0063999999995142
0.191,57.704038461539,57.692307692308,0.011730769231008,0.020333333333747
0.19,57.69423076923,57.692307692308,0.001923076922516,0.0033333333323611
0.189,57.681346153846,57.692307692308,-0.010961538461849,-0.019000000000539
0.188,57.694307692308,57.692307692308,0.0020000000001943,0.0034666666670034
0.187,57.703884615384,57.692307692308,0.011576923076333,0.020066666665645
0.186,57.667153846154,57.692307692308,-0.02515384615419,-0.043600000000596
0.185,57.727115384616,57.692307692308,0.034807692307865,0.060333333333633
0.184,57.698153846153,57.692307692308,0.0058461538455248,0.010133333332243
0.183,57.680192307692,57.692307692308,-0.012115384615754,-0.02100000000064
0.182,57.687,57.692307692308,-0.0053076923075537,-0.0091999999997597
0.181,57.690269230769,57.692307692308,-0.0020384615388593,-0.0035333333340229
0.18,57.703846153846,57.692307692308,0.011538461538045,0.019999999999278
0.179,57.686192307692,57.692307692308,-0.0061153846152706,-0.010599999999802
0.178,57.692538461538,57.692307692308,0.00023076923033472,0.00039999999924684
0.177,57.681576923076,57.692307692308,-0.010730769231216,-0.018600000000775
0.176,57.680615384615,57.692307692308,-0.011692307692222,-0.020266666666518
0.175,57.702884615384,57.692307692308,0.010576923076442,0.0183333333325
0.174,57.694384615384,57.692307692308,0.0020769230764444,0.0035999999991702
0.173,57.6955,57.692307692308,0.0031923076924159,0.0055333333335208
0.172,57.692769230769,57.692307692308,0.0004615384610176,0.00079999999909717
0.171,57.699346153846,57.692307692308,0.0070384615379382,0.012199999999093
0.17,57.675769230769,57.692307692308,-0.016538461538374,-0.028666666666516
0.169,57.700499999999,57.692307692308,0.0081923076917576,0.014199999999047
0.168,57.682153846154,57.692307692308,-0.01015384615377,-0.017599999999868
0.167,57.685653846154,57.692307692308,-0.0066538461537746,-0.011533333333209
0.166,57.710538461538,57.692307692308,0.018230769230151,0.031599999998928
0.165,57.692884615385,57.692307692308,0.00057692307694879,0.0010000000000446
0.164,57.671230769231,57.692307692308,-0.021076923076897,-0.036533333333289
0.163,57.708269230769,57.692307692308,0.015961538460878,0.027666666665523
0.162,57.690692307692,57.692307692308,-0.0016153846153983,-0.0028000000000238
0.161,57.693730769231,57.692307692308,0.0014230769230679,0.002466666666651
0.16,57.704615384615,57.692307692308,0.012307692307061,0.02133333333224
0.159,57.686423076923,57.692307692308,-0.0058846153846588,-0.010200000000075
0.158,57.688230769231,57.692307692308,-0.0040769230769655,-0.0070666666667402
0.157,57.709576923076,57.692307692308,0.017269230768569,0.029933333332187
0.156,57.678,57.692307692308,-0.014307692307767,-0.02480000000013
0.155,57.689807692308,57.692307692308,-0.002500000000083,-0.0043333333334772
0.154,57.684846153845,57.692307692308,-0.0074615384622732,-0.012933333334607
0.153,57.698653846154,57.692307692308,0.0063461538460459,0.010999999999813
0.152,57.684,57.692307692308,-0.0083076923074969,-0.014399999999661
0.151,57.711038461538,57.692307692308,0.018730769229983,0.032466666665303
0.15,57.709615384615,57.692307692308,0.017307692307547,0.029999999999748
0.149,57.714576923077,57.692307692308,0.02226923076941,0.038600000000311
0.148,57.691538461538,57.692307692308,-0.00076923077006086,-0.0013333333347722
0.147,57.742730769231,57.692307692308,0.050423076922883,0.087399999999663
0.146,57.686846153846,57.692307692308,-0.0054615384614038,-0.0094666666664333
0.145,57.682115384614,57.692307692308,-0.010192307693202,-0.017666666668218
0.144,57.683076923077,57.692307692308,-0.0092307692309888,-0.016000000000381
0.143,57.6785,57.692307692308,-0.013807692307594,-0.023933333333163
0.142,57.69023076923,57.692307692308,-0.0020769230778797,-0.0036000000016581
0.141,57.674423076923,57.692307692308,-0.017884615384816,-0.031000000000347
0.14,57.685384615385,57.692307692308,-0.0069230769230089,-0.011999999999882
0.139,57.668961538461,57.692307692308,-0.023346153847157,-0.040466666668406
0.138,57.699923076923,57.692307692308,0.0076153846151357,0.013199999999568
0.137,57.661192307692,57.692307692308,-0.031115384615362,-0.053933333333293
0.136,57.690153846153,57.692307692308,-0.0021538461549042,-0.0037333333351673
0.135,57.702115384615,57.692307692308,0.0098076923073904,0.016999999999477
0.134,57.687,57.692307692308,-0.00530769230771,-0.0092000000000307
0.133,57.696423076923,57.692307692308,0.0041153846153819,0.0071333333333286
0.132,57.678923076923,57.692307692308,-0.013384615384957,-0.023200000000593
0.131,57.7055,57.692307692308,0.013192307692236,0.022866666666543
0.13,57.675,57.692307692308,-0.017307692307732,-0.030000000000068
0.129,57.687807692307,57.692307692308,-0.0045000000004052,-0.0078000000007023
0.128,57.693538461538,57.692307692308,0.0012307692307587,0.0021333333333151
0.127,57.701961538461,57.692307692308,0.0096538461537463,0.01673333333316
0.126,57.693461538461,57.692307692308,0.0011538461534002,0.001999999999227
0.125,57.754807692308,57.692307692308,0.062499999999929,0.10833333333321
0.124,57.683846153846,57.692307692308,-0.0084615384616811,-0.014666666666914
0.123,57.69173076923,57.692307692308,-0.00057692307742485,-0.0010000000008697
0.122,57.654384615385,57.692307692308,-0.037923076923178,-0.065733333333509
0.121,57.684423076923,57.692307692308,-0.0078846153848033,-0.013666666666992
0.12,57.715384615384,57.692307692308,0.023076923076353,0.039999999999011
0.119,57.728730769231,57.692307692308,0.036423076922915,0.063133333333053
0.118,57.697461538461,57.692307692308,0.005153846153604,0.0089333333329137
0.117,57.6945,57.692307692308,0.0021923076921055,0.0037999999996496
0.116,57.692153846154,57.692307692308,-0.00015384615405623,-0.00026666666703079
0.115,57.690192307692,57.692307692308,-0.0021153846156849,-0.0036666666671872
0.114,57.697153846154,57.692307692308,0.0048461538458824,0.0083999999995295
0.113,57.6865,57.692307692308,-0.0058076923079682,-0.010066666667145
0.112,57.692923076923,57.692307692308,0.00061538461503829,0.0010666666660664
0.111,57.690115384615,57.692307692308,-0.0021923076926313,-0.003800000000561
0.11,57.686538461538,57.692307692308,-0.0057692307695518,-0.010000000000556
0.109,57.690346153846,57.692307692308,-0.0019615384618632,-0.0034000000005629
0.108,57.692769230769,57.692307692308,0.00046153846115971,0.00079999999934349
0.107,57.693576923077,57.692307692308,0.0012692307688482,0.0021999999993369
0.106,57.700692307692,57.692307692308,0.0083846153842302,0.014533333332666
0.105,57.6975,57.692307692308,0.005192307691857,0.0089999999992187
0.104,57.7,57.692307692308,0.0076923076918618,0.01333333333256
0.103,57.699807692307,57.692307692308,0.0074999999995526,0.012999999999225
0.102,57.72023076923,57.692307692308,0.027923076922576,0.048399999999132
0.101,57.71373076923,57.692307692308,0.021423076922567,0.037133333332449
0.099999999999999,57.742307692307,57.692307692308,0.049999999999493,0.086666666665787
0.098999999999999,57.713192307692,57.692307692308,0.020884615384041,0.036199999999005
0.097999999999999,57.71823076923,57.692307692308,0.02592307692251,0.04493333333235
0.096999999999999,57.703807692307,57.692307692308,0.011499999999423,0.019933333332332
0.095999999999999,57.699692307692,57.692307692308,0.0073846153840691,0.012799999999053
0.094999999999999,57.690576923076,57.692307692308,-0.001730769231429,-0.0030000000011436
0.093999999999999,57.690692307692,57.692307692308,-0.0016153846160449,-0.0028000000011446
0.092999999999999,57.685038461538,57.692307692308,-0.0072692307698574,-0.012600000001086
0.091999999999999,57.694615384615,57.692307692308,0.0023076923069638,0.0039999999987373
0.090999999999999,57.697499999999,57.692307692308,0.0051923076915728,0.0089999999987261
0.089999999999999,57.707307692307,57.692307692308,0.014999999999283,0.025999999998757
0.088999999999999,57.695961538461,57.692307692308,0.0036538461530213,0.0063333333319036
0.087999999999999,57.684,57.692307692308,-0.0083076923079659,-0.014400000000474
0.086999999999999,57.691038461538,57.692307692308,-0.0012692307700348,-0.0022000000013937
0.085999999999999,57.689461538461,57.692307692308,-0.0028461538470665,-0.0049333333349153
0.084999999999999,57.692115384615,57.692307692308,-0.00019230769267153,-0.00033333333396399
0.083999999999999,57.691846153845,57.692307692308,-0.00046153846241737,-0.00080000000152343
0.082999999999999,57.694576923076,57.692307692308,0.0022692307682206,0.0039333333315824
0.081999999999999,57.674384615384,57.692307692308,-0.017923076923509,-0.031066666667416
0.080999999999999,57.693807692307,57.692307692308,0.0014999999990124,0.0025999999982882
0.079999999999999,57.713846153845,57.692307692308,0.021538461537347,0.037333333331401
0.078999999999999,57.691269230769,57.692307692308,-0.0010384615389825,-0.0018000000009029
0.077999999999999,57.692999999999,57.692307692308,0.00069230769121731,0.00119999999811
0.076999999999999,57.69373076923,57.692307692308,0.0014230769219665,0.002466666664742
0.075999999999999,57.698615384615,57.692307692308,0.0063076923070753,0.010933333332264
0.074999999999999,57.70673076923,57.692307692308,0.014423076921879,0.024999999997924
0.073999999999999,57.694384615383,57.692307692308,0.0020769230756983,0.003599999997877
0.072999999999999,57.678423076922,57.692307692308,-0.013884615385329,-0.024066666667904
0.071999999999999,57.680307692308,57.692307692308,-0.011999999999254,-0.020799999998708
0.070999999999999,57.69296153846,57.692307692308,0.00065384615250252,0.0011333333310044
0.069999999999999,57.693461538461,57.692307692308,0.0011538461530236,0.0019999999985743
0.068999999999999,57.686653846155,57.692307692308,-0.0056538461531517,-0.0097999999987962
0.067999999999999,57.697999999999,57.692307692308,0.0056923076908149,0.0098666666640791
0.066999999999999,57.689576923076,57.692307692308,-0.0027307692317038,-0.0047333333349532
0.065999999999999,57.691615384616,57.692307692308,-0.00069230769166495,-0.0011999999988859
0.064999999999999,57.692499999998,57.692307692308,0.00019230769067491,0.00033333333050318
0.063999999999999,57.695999999999,57.692307692308,0.0036923076913951,0.0063999999984181
0.062999999999999,57.695884615385,57.692307692308,0.0035769230775102,0.0062000000010177
0.061999999999999,57.690999999998,57.692307692308,-0.0013076923094957,-0.0022666666697925
0.060999999999999,57.684884615384,57.692307692308,-0.0074230769241126,-0.012866666668462
0.059999999999999,57.690000000001,57.692307692308,-0.0023076923071557,-0.0039999999990698
0.058999999999999,57.690653846152,57.692307692308,-0.0016538461558468,-0.0028666666701345
0.057999999999999,57.689923076922,57.692307692308,-0.0023846153858003,-0.0041333333353871
0.056999999999999,57.690576923077,57.692307692308,-0.0017307692302992,-0.0029999999991854
0.055999999999999,57.695076923075,57.692307692308,0.0027692307670293,0.0047999999961841
0.054999999999999,57.692884615383,57.692307692308,0.00057692307556323,0.00099999999764293
0.053999999999999,57.694846153847,57.692307692308,0.0025384615388475,0.004400000000669
0.052999999999999,57.698653846152,57.692307692308,0.0063461538446461,0.010999999997387
0.051999999999999,57.689999999998,57.692307692308,-0.0023076923092304,-0.0040000000026661
0.050999999999999,57.694730769231,57.692307692308,0.0024230769233782,0.0042000000005222
0.049999999999999,57.717307692306,57.692307692308,0.024999999998279,0.04333333333035
0.048999999999999,57.693730769229,57.692307692308,0.001423076921327,0.0024666666636335
0.047999999999999,57.690461538462,57.692307692308,-0.0018461538459391,-0.0031999999996278
0.046999999999999,57.688884615383,57.692307692308,-0.0034230769250101,-0.0059333333366842
0.045999999999999,57.692846153844,57.692307692308,0.00053846153648607,0.00093333332990918
0.044999999999999,57.695192307693,57.692307692308,0.0028846153849216,0.0050000000005307
0.043999999999999,57.692461538459,57.692307692308,0.00015384615165459,0.00026666666286796
0.042999999999999,57.694423076921,57.692307692308,0.002115384613127,0.0036666666627535
0.041999999999999,57.690230769231,57.692307692308,-0.0020769230767073,-0.0035999999996259
0.040999999999999,57.694884615382,57.692307692308,0.0025769230744288,0.0044666666623433
0.039999999999999,57.712307692305,57.692307692308,0.019999999997459,0.034666666662263
0.038999999999999,57.6915,57.692307692308,-0.00080769230760325,-0.0013999999998456
0.037999999999999,57.694230769228,57.692307692308,0.0019230769202565,0.0033333333284446
0.036999999999999,57.692961538461,57.692307692308,0.00065384615378861,0.0011333333332336
0.035999999999999,57.69,57.692307692308,-0.0023076923077454,-0.004000000000092
0.034999999999999,57.694807692304,57.692307692308,0.0024999999967648,0.0043333333277256
0.033999999999999,57.691461538461,57.692307692308,-0.00084615384638198,-0.0014666666670621
0.032999999999999,57.695423076923,57.692307692308,0.0031153846151639,0.0053999999996175
0.031999999999999,57.694769230766,57.692307692308,0.0024615384581566,0.0042666666608047
0.030999999999999,57.692192307692,57.692307692308,-0.0001153846158104,-0.00020000000073802
0.029999999999999,57.695769230769,57.692307692308,0.003461538461103,0.0059999999992452
0.028999999999999,57.691038461535,57.692307692308,-0.0012692307731612,-0.0022000000068128
0.027999999999999,57.693999999999,57.692307692308,0.0016923076916555,0.0029333333322029
0.026999999999999,57.693807692307,57.692307692308,0.001499999999325,0.0025999999988301
0.025999999999999,57.692999999995,57.692307692308,0.00069230768772854,0.0011999999920628
0.024999999999999,57.699038461537,57.692307692308,0.0067307692298044,0.011666666664994
0.023999999999999,57.689538461539,57.692307692308,-0.0027692307681946,-0.0047999999982039
0.022999999999999,57.691961538456,57.692307692308,-0.00034615385158077,-0.00060000000940666
0.021999999999999,57.693307692306,57.692307692308,0.00099999999866185,0.0017333333310139
0.020999999999999,57.692653846155,57.692307692308,0.00034615384706171,0.00060000000157364
0.019999999999999,57.702307692301,57.692307692308,0.0099999999934894,0.017333333322048
0.018999999999999,57.690576923075,57.692307692308,-0.0017307692326085,-0.0030000000031881
0.017999999999999,57.690692307693,57.692307692308,-0.0016153846146096,-0.0027999999986567
0.016999999999999,57.694730769223,57.692307692308,0.0024230769151075,0.0041999999861863
0.015999999999999,57.695384615382,57.692307692308,0.0030769230744028,0.0053333333289648
0.014999999999999,57.690576923078,57.692307692308,-0.0017307692301927,-0.0029999999990006
0.013999999999999,57.692384615375,57.692307692308,7.6923066842483E-5,0.0001333333158603
0.012999999999999,57.693499999997,57.692307692308,0.0011923076895428,0.0020666666618742
0.011999999999999,57.691846153846,57.692307692308,-0.00046153846129471,-0.00079999999957749
0.010999999999999,57.693730769217,57.692307692308,0.0014230769097523,0.0024666666435706
0.0099999999999991,57.694999999996,57.692307692308,0.0026923076881644,0.004666666659485
0.0089999999999991,57.693115384615,57.692307692308,0.00080769230743272,0.00139999999955
0.0079999999999991,57.696307692289,57.692307692308,0.0039999999810121,0.0069333333004209
0.0069999999999991,57.692653846147,57.692307692308,0.00034615383947312,0.00059999998842007
0.0059999999999991,57.69346153846,57.692307692308,0.0011538461525475,0.0019999999977491
0.0049999999999991,57.692115384614,57.692307692308,-0.00019230769381551,-0.00033333333594688
0.0039999999999991,57.693692307679,57.692307692308,0.0013846153715704,0.0023999999773887
0.0029999999999991,57.69288461538,57.692307692308,0.0005769230725079,0.00099999999234702
0.0019999999999991,57.692538461532,57.692307692308,0.00023076922425957,0.0003999999887166
